"date_time","temperature","humidity","pressure_hpa","soil_moisture"
"11/11/2025 23:35:12",28.21,70.31,1014.28,26.45
"11/11/2025 23:35:27",28.2,70.29,1014.27,27.5
"11/11/2025 23:35:42",28.2,70.45,1014.25,27.5
"11/11/2025 23:35:57",28.19,70.25,1014.25,27.5
"11/11/2025 23:36:12",28.18,70.28,1014.27,27.6
"11/11/2025 23:36:27",28.17,70.27,1014.26,28.3
"11/11/2025 23:36:42",28.17,70.38,1014.25,27.4
"11/11/2025 23:36:57",28.18,70.4,1014.22,27.4
"11/11/2025 23:37:12",28.19,70.39,1014.25,29.05
"11/11/2025 23:37:27",28.18,70.27,1014.26,27.4
"11/11/2025 23:37:42",28.17,70.4,1014.25,26.8
"11/11/2025 23:37:57",28.17,70.36,1014.27,28.05
"11/11/2025 23:38:12",28.17,70.57,1014.24,27.7
"11/11/2025 23:38:27",28.19,70.6,1014.24,27.05
"11/11/2025 23:38:42",28.19,70.55,1014.26,27.55
"11/11/2025 23:38:57",28.2,70.49,1014.22,27.6
"11/11/2025 23:39:12",28.2,70.37,1014.24,26.3
"11/11/2025 23:39:27",28.21,70.42,1014.28,27.7
"11/11/2025 23:39:42",28.21,70.51,1014.25,27.5
"11/11/2025 23:39:57",28.2,70.3,1014.24,27.6
"11/11/2025 23:40:12",28.2,70.29,1014.25,27.65
"11/11/2025 23:40:27",28.19,70.3,1014.29,27
"11/11/2025 23:40:42",28.2,70.65,1014.28,27.45
"11/11/2025 23:40:57",28.2,70.34,1014.29,27.4
"11/11/2025 23:41:12",28.2,70.59,1014.27,27.3
"11/11/2025 23:41:57",28.21,70.64,1014.3,27.6
"11/11/2025 23:42:12",28.19,70.36,1014.29,27.15
"11/11/2025 23:42:27",28.19,70.53,1014.26,26.45
"11/11/2025 23:42:42",28.19,70.53,1014.29,27.6
"11/11/2025 23:42:57",28.18,70.47,1014.26,27.4
"11/11/2025 23:43:12",28.18,70.49,1014.28,26.8
"11/11/2025 23:43:27",28.19,70.82,1014.24,26.95
"11/11/2025 23:43:42",28.19,70.4,1014.29,27.5
"11/11/2025 23:43:57",28.18,70.4,1014.29,24.4
"11/11/2025 23:44:12",28.18,70.44,1014.25,27.75
"11/11/2025 23:44:27",28.18,70.45,1014.27,27.25
"11/11/2025 23:44:42",28.19,70.59,1014.27,27
"11/11/2025 23:44:57",28.2,70.51,1014.26,27.3
"11/11/2025 23:45:12",28.2,70.36,1014.26,27.5
"11/11/2025 23:45:27",28.2,70.28,1014.28,28.4
"11/11/2025 23:45:42",28.21,70.27,1014.26,27.45
"11/11/2025 23:45:57",28.2,70.66,1014.25,27.3
"11/11/2025 23:46:12",28.21,70.53,1014.27,26.85
"11/11/2025 23:46:27",28.22,70.48,1014.29,28.05
"11/11/2025 23:46:42",28.22,70.5,1014.25,27.05
"11/11/2025 23:47:57",28.22,70.23,1014.28,27
"11/11/2025 23:48:12",28.23,70.23,1014.32,27
"11/11/2025 23:48:27",28.21,70.22,1014.3,28.45
"11/11/2025 23:48:42",28.2,70.25,1014.31,27
"11/11/2025 23:48:57",28.21,70.28,1014.28,27.6
"11/11/2025 23:49:12",28.21,70.26,1014.28,27.95
"11/11/2025 23:49:27",28.22,70.43,1014.28,28.45
"11/11/2025 23:49:42",28.21,70.35,1014.3,28.6
"11/11/2025 23:49:57",28.22,70.4,1014.27,27.35
"11/11/2025 23:50:12",28.21,70.37,1014.28,27.3
"11/11/2025 23:50:59",28.23,70.56,1014.21,26.9
"11/11/2025 23:51:45",28.22,70.25,1014.24,27.6
"11/11/2025 23:52:00",28.22,70.49,1014.2,27.1
"11/11/2025 23:52:15",28.22,70.5,1014.21,27.55
"11/11/2025 23:52:30",28.2,70.26,1014.21,27.05
"11/11/2025 23:52:45",28.2,70.29,1014.19,26.2
"11/11/2025 23:53:00",28.21,70.32,1014.19,27.55
"11/11/2025 23:53:15",28.21,70.29,1014.15,26.75
"11/11/2025 23:53:30",28.22,70.36,1014.14,26.95
"11/11/2025 23:53:45",28.22,70.41,1014.15,27.45
"11/11/2025 23:54:41",28.22,70.3,1014.12,27.15
"11/11/2025 23:55:11",28.22,70.38,1014.14,27
"11/11/2025 23:55:26",28.23,70.36,1014.11,27.15
"11/11/2025 23:55:41",28.22,70.37,1014.13,27.3
"11/11/2025 23:55:56",28.22,70.42,1014.06,27.4
"11/11/2025 23:56:11",28.22,70.22,1014.08,26.6
"11/11/2025 23:56:26",28.22,70.25,1014.1,26.9
"11/11/2025 23:56:41",28.23,70.34,1014.03,27
"11/11/2025 23:56:56",28.23,70.18,1014.08,27.15
"11/11/2025 23:57:11",28.23,70.34,1014.09,26.75
"11/11/2025 23:57:26",28.23,70.3,1014.08,27.1
"11/11/2025 23:57:41",28.22,70.25,1014.08,26.35
"11/11/2025 23:57:56",28.23,70.49,1014.1,27.45
"11/11/2025 23:58:11",28.23,70.27,1014.1,26.8
"11/11/2025 23:58:26",28.23,70.49,1014.1,25.7
"11/11/2025 23:58:41",28.22,70.2,1014.13,27.25
"11/11/2025 23:58:56",28.21,70.23,1014.1,25.8
"11/11/2025 23:59:11",28.22,71.43,1014.11,26.8
"11/11/2025 23:59:26",28.23,70.53,1014.15,26.6
"11/11/2025 23:59:41",28.22,70.2,1014.15,26.8
"11/11/2025 23:59:56",28.24,70.35,1014.15,27.55
"11/12/2025 00:00:11",28.23,70.18,1014.14,26
"11/12/2025 00:00:26",28.23,70.18,1014.16,26.8
"11/12/2025 00:00:41",28.23,70.26,1014.16,26.75
"11/12/2025 00:00:56",28.25,70.7,1014.15,26.45
"11/12/2025 00:01:11",28.24,70.54,1014.16,26.65
"11/12/2025 00:01:26",28.23,70.21,1014.16,26
"11/12/2025 00:01:41",28.24,70.19,1014.16,26.7
"11/12/2025 00:01:56",28.26,70.47,1014.18,27.35
"11/12/2025 00:02:11",28.26,70.23,1014.19,26.45
"11/12/2025 00:02:26",28.25,70.21,1014.2,25.2
"11/12/2025 00:02:41",28.23,70.08,1014.16,26.65
"11/12/2025 00:02:56",28.22,70.27,1014.15,26.65
"11/12/2025 00:03:11",28.22,70.21,1014.2,27.05
"11/12/2025 00:03:26",28.23,70.38,1014.19,27.4
"11/12/2025 00:03:41",28.23,70.38,1014.19,26.45
"11/12/2025 00:03:56",28.23,70.27,1014.2,26.1
"11/12/2025 00:04:11",28.22,70.14,1014.2,26.75
"11/12/2025 00:04:26",28.21,70.18,1014.22,26.45
"11/12/2025 00:04:41",28.21,70.15,1014.19,27.05
"11/12/2025 00:04:56",28.22,70.33,1014.16,25.85
"11/12/2025 00:05:11",28.22,70.23,1014.19,26.1
"11/12/2025 00:05:26",28.23,70.2,1014.19,26.5
"11/12/2025 00:05:41",28.22,70.13,1014.19,27.55
"11/12/2025 00:05:56",28.2,70.1,1014.23,26.25
"11/12/2025 00:06:11",28.21,70.42,1014.19,26.1
"11/12/2025 00:06:26",28.21,70.21,1014.21,26.85
"11/12/2025 00:06:41",28.21,70.23,1014.2,27.05
"11/12/2025 00:06:56",28.2,70.2,1014.18,28.35
"11/12/2025 00:07:11",28.22,70.5,1014.2,25.45
"11/12/2025 00:07:26",28.21,70.21,1014.2,27.3
"11/12/2025 00:07:41",28.22,70.31,1014.18,27.15
"11/12/2025 00:07:56",28.2,70.24,1014.23,25.55
"11/12/2025 00:08:11",28.2,70.32,1014.21,27.15
"11/12/2025 00:08:26",28.21,70.41,1014.21,26.9
"11/12/2025 00:11:56",28.22,70.19,1014.16,26.05
"11/12/2025 09:02:48",25.44,56.54,1016.43,54.8
"11/12/2025 09:03:03",25.5,56.36,1016.43,54.8
"11/12/2025 09:03:19",25.54,56.04,1016.4,54.05
"11/12/2025 09:03:34",25.58,55.82,1016.41,54.6
"11/12/2025 09:03:49",25.61,55.89,1016.41,54.75
"11/12/2025 09:04:04",25.63,55.68,1016.43,55.25
"11/12/2025 09:04:19",25.64,55.26,1016.4,54.7
"11/12/2025 09:04:34",25.65,55.27,1016.4,54.8
"11/12/2025 09:04:49",25.67,55.09,1016.38,54.7
"11/12/2025 09:05:04",25.69,55.52,1016.35,54.85
"11/12/2025 09:05:19",25.72,55.49,1016.4,54.7
"11/12/2025 09:05:34",25.73,55.42,1016.39,54.6
"11/12/2025 09:05:49",25.73,55.26,1016.39,54.1
"11/12/2025 10:08:34",26.38,52.44,1015.76,45.85
"11/12/2025 10:08:49",26.37,52.69,1015.73,46.8
"11/12/2025 10:09:04",26.36,52.26,1015.68,46.35
"11/12/2025 10:09:19",26.42,52.72,1015.72,46.3
"11/12/2025 10:09:34",26.43,52.63,1015.75,46.6
"11/12/2025 10:09:49",26.44,52.83,1015.72,46.8
